batches_per_epoch,epoch,full_train_acc,full_train_loss,fwd_time_in_epoch,learning_rate,len_train_ds,len_val_ds,paramnorm_embedding.weight,paramnorm_linear.weight,paramnorm_lstm.bias_hh_l0,paramnorm_lstm.bias_hh_l1,paramnorm_lstm.bias_ih_l0,paramnorm_lstm.bias_ih_l1,paramnorm_lstm.weight_hh_l0,paramnorm_lstm.weight_hh_l1,paramnorm_lstm.weight_ih_l0,paramnorm_lstm.weight_ih_l1,step,time_per_epoch,train_accuracy,train_loss,train_perplexity,val_accuracy,val_loss,val_perplexity
10.0,218,,,0.008656024932861328,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1099,0.08043670654296875,47.874149322509766,1.247849941253662,3.48284649848938,,,
10.0,220,,,0.00855398178100586,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1109,0.06239628791809082,49.34098434448242,1.2283287048339844,3.4155163764953613,,,
,222,50.637752532958984,1.197100281715393,,,,,1.0180646181106567,0.2318958193063736,0.08494583517313004,0.07203033566474915,0.08700854331254959,0.07209083437919617,0.1030883714556694,0.10504060983657837,0.09551738947629929,0.10075351595878601,1111,,,,,0.08501593768596649,3.224755048751831,25.14741325378418
10.0,222,,,0.00854945182800293,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1119,0.08074164390563965,50.616493225097656,1.203880786895752,3.33302640914917,,,
10.0,224,,,0.008527994155883789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1129,0.06240391731262207,51.78571319580078,1.1785019636154175,3.2495028972625732,,,
,226,53.86904525756836,1.1492342948913574,,,,,1.0184285640716553,0.23514503240585327,0.08530118316411972,0.0722767636179924,0.08741093426942825,0.07231196761131287,0.10404670238494873,0.10648269951343536,0.09622815996408463,0.10161470621824265,1131,,,,,0.12752391397953033,3.2574081420898438,25.98210906982422
10.0,226,,,0.008602380752563477,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1139,0.08092141151428223,53.21002960205078,1.155313491821289,3.175018548965454,,,
10.0,228,,,0.008485794067382812,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1149,0.06235241889953613,54.52806091308594,1.132822036743164,3.104404926300049,,,
,230,56.33503341674805,1.099992036819458,,,,,1.0187979936599731,0.2384468913078308,0.0856570303440094,0.0726015642285347,0.08768779039382935,0.07264762371778488,0.1049828827381134,0.10792744904756546,0.09695263206958771,0.10248664766550064,1151,,,,,0.06376195698976517,3.2913763523101807,26.87983512878418
10.0,230,,,0.008678197860717773,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1159,0.08076286315917969,55.54846954345703,1.1077203750610352,3.027449131011963,,,
10.0,232,,,0.008501529693603516,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1169,0.06211996078491211,57.01530456542969,1.0830795764923096,2.9537620544433594,,,
,234,58.67346954345703,1.053736686706543,,,,,1.019162893295288,0.24162302911281586,0.08603393286466599,0.07293538004159927,0.0880546048283577,0.07294868677854538,0.10592123121023178,0.10934857279062271,0.0976533517241478,0.10335936397314072,1171,,,,,0.17003187537193298,3.3280189037323,27.88304901123047
10.0,234,,,0.008559226989746094,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1179,0.08063125610351562,58.630950927734375,1.061752200126648,2.891432762145996,,,
10.0,236,,,0.008549690246582031,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1189,0.06235146522521973,59.84268569946289,1.0368481874465942,2.8203139305114746,,,
,238,62.648807525634766,1.0023592710494995,,,,,1.0195214748382568,0.24480319023132324,0.08642501384019852,0.07326218485832214,0.0884372815489769,0.07327189296483994,0.10684385895729065,0.11073733121156693,0.09834269434213638,0.10421455651521683,1191,,,,,0.14877788722515106,3.3575263023376465,28.718063354492188
10.0,238,,,0.00856328010559082,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1199,0.08055686950683594,61.30952072143555,1.0098661184310913,2.7452335357666016,,,
10.0,240,,,0.00856637954711914,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1209,0.06228232383728027,62.56377410888672,0.9865720272064209,2.6820249557495117,,,
,242,64.22193908691406,0.9589142203330994,,,,,1.0198763608932495,0.24802464246749878,0.0867241770029068,0.0735461637377739,0.08876623958349228,0.07354455441236496,0.10775871574878693,0.11213400959968567,0.09901325404644012,0.10507278889417648,1211,,,,,0.21253985166549683,3.3994297981262207,29.947019577026367
10.0,242,,,0.008576154708862305,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1219,0.08008980751037598,64.30697631835938,0.9652496576309204,2.6254429817199707,,,
10.0,244,,,0.008609294891357422,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1229,0.053745269775390625,64.58332824707031,0.9437318444252014,2.5695526599884033,,,
,246,66.6454086303711,0.9192540049552917,,,,,1.0202295780181885,0.25104784965515137,0.08705531060695648,0.07382798194885254,0.08910972625017166,0.07382548600435257,0.10867340862751007,0.11349549889564514,0.09967963397502899,0.10591540485620499,1231,,,,,0.14877788722515106,3.464046001434326,31.945968627929688
10.0,246,,,0.008588314056396484,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1239,0.07213211059570312,66.00765228271484,0.9206297397613525,2.510871171951294,,,
10.0,248,,,0.008592844009399414,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1249,0.05314350128173828,67.53826141357422,0.8982455134391785,2.455291509628296,,,
,250,70.1955795288086,0.8673768043518066,,,,,1.0205893516540527,0.25392526388168335,0.08731748908758163,0.07413309067487717,0.08936357498168945,0.07412692159414291,0.10955628752708435,0.11482898890972137,0.10034675151109695,0.10673730075359344,1251,,,,,0.1912858635187149,3.469053268432617,32.10633087158203
10.0,250,,,0.008556127548217773,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1259,0.07210659980773926,69.04761505126953,0.8711556196212769,2.3896708488464355,,,
10.0,252,,,0.008499860763549805,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1269,0.05174732208251953,69.9192123413086,0.8497028350830078,2.338951587677002,,,
10.0,254,,,0.008500099182128906,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1279,0.051636695861816406,71.42857360839844,0.8262048363685608,2.2846317291259766,,,
,256,73.02295684814453,0.7976524829864502,,,,,1.0211079120635986,0.25805479288101196,0.08776337653398514,0.07457201182842255,0.08982782065868378,0.07451729476451874,0.11083535104990005,0.11679631471633911,0.10131103545427322,0.10796801000833511,1281,,,,,0.17003187537193298,3.5233166217803955,33.896663665771484
10.0,256,,,0.009829282760620117,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1289,0.1617720127105713,72.17262268066406,0.8056052923202515,2.238050699234009,,,
10.0,258,,,0.008587837219238281,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1299,0.051720380783081055,74.55357360839844,0.7791605591773987,2.1796417236328125,,,
10.0,260,,,0.008550167083740234,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1309,0.05164599418640137,75.34013366699219,0.7587072849273682,2.1355137825012207,,,
,262,77.04081726074219,0.7278141975402832,,,,,1.0216115713119507,0.26207593083381653,0.08814194053411484,0.07491305470466614,0.09021524339914322,0.07478256523609161,0.11212699115276337,0.11870293319225311,0.10224743187427521,0.10915998369455338,1311,,,,,0.14877788722515106,3.597994565963745,36.5249137878418
10.0,262,,,0.008510828018188477,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1319,0.07008147239685059,76.74319458007812,0.7326604127883911,2.080608606338501,,,
10.0,264,,,0.00851297378540039,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1329,0.05240797996520996,77.31716918945312,0.7110663652420044,2.036161422729492,,,
10.0,266,,,0.008486270904541016,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1339,0.051470279693603516,78.7202377319336,0.6914692521095276,1.9966470003128052,,,
,268,79.67687225341797,0.6705223917961121,,,,,1.022101640701294,0.26593464612960815,0.0886038988828659,0.07534922659397125,0.09061356633901596,0.07525485008955002,0.1133984699845314,0.1206388995051384,0.10316973924636841,0.11035841703414917,1341,,,,,0.17003187537193298,3.654151678085327,38.63473129272461
10.0,268,,,0.00849771499633789,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1349,0.07071256637573242,79.03910827636719,0.6734724044799805,1.9610350131988525,,,
10.0,270,,,0.008547544479370117,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1359,0.05261373519897461,81.37754821777344,0.6461855173110962,1.908247947692871,,,
10.0,272,,,0.008641481399536133,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1369,0.05271768569946289,81.97278594970703,0.6264657974243164,1.8709864616394043,,,
,274,83.71598815917969,0.5964997410774231,,,,,1.0225982666015625,0.26956406235694885,0.0889369398355484,0.07566536217927933,0.09105776995420456,0.07558736205101013,0.11463230103254318,0.12250401079654694,0.10406970977783203,0.11154498159885406,1371,,,,,0.1912858635187149,3.71602725982666,41.10078430175781
10.0,274,,,0.00856328010559082,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1379,0.07081437110900879,83.05696868896484,0.604641318321228,1.8305954933166504,,,
10.0,276,,,0.008619070053100586,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1389,0.052597761154174805,84.39625549316406,0.5839571952819824,1.7931201457977295,,,
10.0,278,,,0.008640289306640625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1399,0.05266237258911133,85.52295684814453,0.5652691721916199,1.7599214315414429,,,
,280,86.88349914550781,0.5356752276420593,,,,,1.0230817794799805,0.2730175256729126,0.0893159806728363,0.07605947554111481,0.09147364646196365,0.07597307860851288,0.11586416512727737,0.12433627247810364,0.10495637357234955,0.11271490901708603,1401,,,,,0.1912858635187149,3.7832674980163574,43.959442138671875
10.0,280,,,0.008599042892456055,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1409,0.0715181827545166,86.3945541381836,0.5426948666572571,1.7206374406814575,,,
10.0,282,,,0.008591413497924805,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1419,0.052782535552978516,86.71343231201172,0.525303840637207,1.6909724473953247,,,
10.0,284,,,0.008601188659667969,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1429,0.052369117736816406,87.30867767333984,0.5093031525611877,1.6641311645507812,,,
,286,89.00935363769531,0.48069441318511963,,,,,1.0235631465911865,0.2763323187828064,0.0896521657705307,0.07645419239997864,0.09188320487737656,0.07630481570959091,0.11706572771072388,0.1261911541223526,0.10582534968852997,0.11387082189321518,1431,,,,,0.31880977749824524,3.8427374362945557,46.653011322021484
10.0,286,,,0.008603572845458984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1439,0.07141995429992676,88.71173095703125,0.4882047176361084,1.6293883323669434,,,
10.0,288,,,0.008589744567871094,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1449,0.052436113357543945,89.51956176757812,0.4711530804634094,1.6018402576446533,,,
10.0,290,,,0.008574962615966797,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1459,0.052826881408691406,90.43367004394531,0.45215749740600586,1.5716995000839233,,,
,292,92.0705795288086,0.4272391200065613,,,,,1.0240330696105957,0.27948781847953796,0.09001708030700684,0.07678042352199554,0.09219708293676376,0.07663510739803314,0.11823716759681702,0.12793326377868652,0.1066705584526062,0.11500509083271027,1461,,,,,0.23379382491111755,3.901559591293335,49.47955322265625
10.0,292,,,0.008624553680419922,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1469,0.07134032249450684,91.475341796875,0.43143147230148315,1.5394597053527832,,,
10.0,294,,,0.008546829223632812,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1479,0.05270266532897949,92.09184265136719,0.4144284725189209,1.513505458831787,,,
10.0,296,,,0.008528947830200195,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1489,0.05233144760131836,92.85713958740234,0.3993894159793854,1.4909141063690186,,,
,298,93.81377410888672,0.3781636953353882,,,,,1.0244942903518677,0.2824915945529938,0.0902840718626976,0.07717198133468628,0.09253517538309097,0.07705829292535782,0.11938107758760452,0.12969350814819336,0.10749342292547226,0.11611451953649521,1491,,,,,0.31880977749824524,3.962672233581543,52.59769058227539
10.0,298,,,0.00863957405090332,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1499,0.07217168807983398,93.4736328125,0.3842182755470276,1.4684659242630005,,,
10.0,300,,,0.008574247360229492,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1509,0.05233955383300781,94.06887817382812,0.36625251173973083,1.442319393157959,,,
,304,95.57823181152344,0.326831191778183,,,,,1.0249449014663696,0.2854045033454895,0.09059903770685196,0.07742971181869507,0.0928594246506691,0.07728757709264755,0.12049492448568344,0.13135482370853424,0.10828801244497299,0.11718335747718811,1521,,,,,0.21253985166549683,4.027169704437256,56.101905822753906
10.0,304,,,0.00852203369140625,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1529,0.07011795043945312,95.30186462402344,0.3325190246105194,1.394476294517517,,,
10.0,308,,,0.008609533309936523,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1549,0.05309176445007324,96.10969543457031,0.30474239587783813,1.3562755584716797,,,
,310,96.8537368774414,0.2839868366718292,,,,,1.0253751277923584,0.28818345069885254,0.09090732783079147,0.07774733006954193,0.09321938455104828,0.07759938389062881,0.12159460783004761,0.13302357494831085,0.10905137658119202,0.11823277175426483,1551,,,,,0.2975557744503021,4.096538066864014,60.13175582885742
10.0,312,,,0.008626222610473633,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1569,0.05265164375305176,96.875,0.2786218523979187,1.32130765914917,,,
,316,97.68282318115234,0.25215330719947815,,,,,1.0258042812347412,0.29085052013397217,0.0912097617983818,0.0780443549156189,0.09356523305177689,0.07792084664106369,0.1226920634508133,0.13466998934745789,0.10980401188135147,0.11928253620862961,1581,,,,,0.2763018012046814,4.1665802001953125,64.49452209472656
10.0,316,,,0.008588075637817383,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1589,0.07196736335754395,97.59778594970703,0.2560442090034485,1.2918099164962769,,,
10.0,320,,,0.008561372756958008,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1609,0.05380892753601074,98.17176818847656,0.2273397445678711,1.2552562952041626,,,
,322,98.57567596435547,0.21371892094612122,,,,,1.0262292623519897,0.2934306859970093,0.09146629273891449,0.0783659964799881,0.09383074194192886,0.07822118699550629,0.12373095750808716,0.13620391488075256,0.11054079979658127,0.12028297036886215,1611,,,,,0.31880977749824524,4.211190700531006,67.4367904663086
10.0,324,,,0.008493900299072266,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1629,0.053281545639038086,98.7244873046875,0.20679351687431335,1.2297286987304688,,,
,328,99.29846954345703,0.18223333358764648,,,,,1.0266239643096924,0.2959059476852417,0.09176023304462433,0.07860936969518661,0.09415954351425171,0.07844426482915878,0.12474172562360764,0.13772036135196686,0.11123881489038467,0.12125346809625626,1641,,,,,0.2763018012046814,4.3033833503723145,73.94956970214844
10.0,328,,,0.00860738754272461,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1649,0.07234477996826172,99.10714721679688,0.18461254239082336,1.2027523517608643,,,
10.0,332,,,0.008656501770019531,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1669,0.05384063720703125,99.51105499267578,0.1642971634864807,1.178564429283142,,,
,334,99.5535659790039,0.15173548460006714,,,,,1.027003526687622,0.29832181334495544,0.09199962764978409,0.07895614206790924,0.09444144368171692,0.07877815514802933,0.12573322653770447,0.13921859860420227,0.11191702634096146,0.1222032755613327,1671,,,,,0.40382570028305054,4.355063438415527,77.87176513671875
10.0,336,,,0.00869607925415039,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1689,0.054696083068847656,99.61734008789062,0.14780375361442566,1.1592854261398315,,,
,340,99.76615142822266,0.1281101256608963,,,,,1.0273815393447876,0.3007037341594696,0.09229045361280441,0.07922329753637314,0.09472685307264328,0.07899966090917587,0.1267096847295761,0.14069505035877228,0.1125817522406578,0.123135045170784,1701,,,,,0.31880977749824524,4.426970958709717,83.67757415771484
10.0,340,,,0.008756399154663086,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1709,0.07222270965576172,99.72364044189453,0.13087905943393707,1.1398299932479858,,,
10.0,344,,,0.008550643920898438,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1729,0.06266665458679199,99.89370727539062,0.11645746231079102,1.1235096454620361,,,
,346,99.87244415283203,0.10747512429952621,,,,,1.0277462005615234,0.30303680896759033,0.09255696833133698,0.07947862148284912,0.0950053259730339,0.07924648374319077,0.12766897678375244,0.14214377105236053,0.1132260113954544,0.12407182157039642,1731,,,,,0.2975557744503021,4.5044989585876465,90.42302703857422
10.0,348,,,0.008558034896850586,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1749,0.06288504600524902,99.91496276855469,0.10343125462532043,1.1089695692062378,,,
,352,99.95748138427734,0.08923731744289398,,,,,1.0281050205230713,0.30533695220947266,0.0928771048784256,0.07978902757167816,0.095340795814991,0.07952812314033508,0.12862610816955566,0.14359067380428314,0.11384833604097366,0.12498372793197632,1761,,,,,0.42507970333099365,4.57267951965332,96.80314636230469
10.0,352,,,0.008603572845458984,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1769,0.08194184303283691,99.95748138427734,0.091215118765831,1.0955045223236084,,,
10.0,356,,,0.008537769317626953,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1789,0.06278657913208008,99.97874450683594,0.08099152147769928,1.0843616724014282,,,
,360,99.9787368774414,0.07068438082933426,,,,,1.028582215309143,0.3083539605140686,0.093177929520607,0.08014347404241562,0.09571124613285065,0.0798497125506401,0.12982839345932007,0.14545060694217682,0.11467713862657547,0.12619078159332275,1801,,,,,0.2763018012046814,4.6656389236450195,106.23344421386719
10.0,360,,,0.008669853210449219,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1809,0.08213424682617188,99.97874450683594,0.07170111685991287,1.0743341445922852,,,
10.0,364,,,0.008671760559082031,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1829,0.06316781044006348,99.97874450683594,0.06250755488872528,1.0645025968551636,,,
,368,100.0,0.054098475724458694,,,,,1.029030203819275,0.3113163709640503,0.09348566830158234,0.08048616349697113,0.0960446298122406,0.08021371811628342,0.1310189664363861,0.14722739160060883,0.115463986992836,0.12734369933605194,1841,,,,,0.4675876498222351,4.7554826736450195,116.21973419189453
10.0,368,,,0.008697986602783203,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1849,0.08159375190734863,99.97874450683594,0.05577430501580238,1.057358980178833,,,
10.0,372,,,0.008594512939453125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1869,0.06301021575927734,100.0,0.04853519797325134,1.0497323274612427,,,
,376,100.0,0.040968429297208786,,,,,1.02946138381958,0.3142560124397278,0.09390443563461304,0.08080717921257019,0.09648941457271576,0.08048512786626816,0.13216570019721985,0.14891892671585083,0.11620239168405533,0.12845627963542938,1881,,,,,0.40382570028305054,4.84244966506958,126.77954864501953
10.0,376,,,0.008627176284790039,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1889,0.08166813850402832,100.0,0.04191618412733078,1.0428071022033691,,,
10.0,380,,,0.008581161499023438,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1909,0.06291460990905762,100.0,0.03717880696058273,1.0378786325454712,,,
,384,100.0,0.031467583030462265,,,,,1.0298701524734497,0.31718140840530396,0.09428954124450684,0.08111678063869476,0.09688146412372589,0.08079349249601364,0.1332617849111557,0.15060077607631683,0.1169140636920929,0.1295495182275772,1921,,,,,0.3825717270374298,4.943918704986572,140.31903076171875
10.0,384,,,0.008667945861816406,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1929,0.08164501190185547,100.0,0.03218742460012436,1.0327110290527344,,,
10.0,388,,,0.00857234001159668,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1949,0.06222343444824219,100.0,0.028973698616027832,1.0293974876403809,,,
,392,100.0,0.025256088003516197,,,,,1.0302886962890625,0.32012465596199036,0.09461291879415512,0.0813717395067215,0.09725040942430496,0.0810622125864029,0.13433939218521118,0.15225237607955933,0.1176133006811142,0.13061460852622986,1961,,,,,0.40382570028305054,5.032684803009033,153.34414672851562
10.0,392,,,0.00844573974609375,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1969,0.07023096084594727,100.0,0.025561843067407608,1.0258913040161133,,,
10.0,396,,,0.008507728576660156,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,1989,0.051805734634399414,100.0,0.022219736129045486,1.0224684476852417,,,
,400,100.0,0.01875287853181362,,,,,1.030691385269165,0.3230860233306885,0.09484773129224777,0.08173412829637527,0.09751658886671066,0.08137078583240509,0.13536876440048218,0.15384429693222046,0.11829473823308945,0.1316482275724411,2001,,,,,0.4463336765766144,5.131814002990723,169.32398986816406
10.0,400,,,0.008421897888183594,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2009,0.07009696960449219,100.0,0.01914180815219879,1.0193262100219727,,,
10.0,404,,,0.008414983749389648,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2029,0.05153679847717285,100.0,0.016802489757537842,1.016944408416748,,,
,408,100.0,0.014460025355219841,,,,,1.0310620069503784,0.32604169845581055,0.09521965682506561,0.08204218000173569,0.09790070354938507,0.08170510828495026,0.1363585889339447,0.155390664935112,0.11892855167388916,0.1326402872800827,2041,,,,,0.42507970333099365,5.232067584991455,187.17941284179688
10.0,408,,,0.00840902328491211,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2049,0.0701589584350586,100.0,0.01475199218839407,1.0148613452911377,,,
10.0,412,,,0.008364200592041016,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2069,0.05146002769470215,100.0,0.012840725481510162,1.0129234790802002,,,
,416,100.0,0.0110021298751235,,,,,1.031438946723938,0.3290203809738159,0.09554503858089447,0.08235421776771545,0.09823780506849289,0.08203055709600449,0.13732624053955078,0.1569286733865738,0.11955098807811737,0.1336207240819931,2081,,,,,0.4675876498222351,5.3217363357543945,204.73907470703125
10.0,416,,,0.00847482681274414,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2089,0.07056427001953125,100.0,0.011215677484869957,1.011278748512268,,,
10.0,420,,,0.008660316467285156,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2109,0.05672287940979004,100.0,0.009672025218605995,1.009718894958496,,,
,424,100.0,0.008271671831607819,,,,,1.031799554824829,0.33204126358032227,0.0957450270652771,0.08266915380954742,0.09847652167081833,0.08232787996530533,0.13827118277549744,0.1584233045578003,0.12016233056783676,0.13458892703056335,2121,,,,,0.5313495993614197,5.41420841217041,224.57470703125
10.0,424,,,0.008574724197387695,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2129,0.08082914352416992,100.0,0.008422168903052807,1.0084577798843384,,,
10.0,428,,,0.008549213409423828,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2149,0.062163591384887695,100.0,0.007256367243826389,1.0072828531265259,,,
,432,100.0,0.006167128682136536,,,,,1.032153844833374,0.33507877588272095,0.09606292843818665,0.08296291530132294,0.09882941842079163,0.0826122909784317,0.13921061158180237,0.1599261313676834,0.12075487524271011,0.13555388152599335,2161,,,,,0.5738576054573059,5.50558614730835,246.06265258789062
10.0,432,,,0.008985042572021484,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2169,0.07327461242675781,100.0,0.006318436935544014,1.0063384771347046,,,
10.0,436,,,0.008509159088134766,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2189,0.052413225173950195,100.0,0.005535848438739777,1.0055512189865112,,,
,440,100.0,0.004641546402126551,,,,,1.032509207725525,0.33816686272621155,0.09636688232421875,0.08329462260007858,0.09914197772741318,0.08293000608682632,0.1401384472846985,0.16141392290592194,0.12135672569274902,0.13652002811431885,2201,,,,,0.6163655519485474,5.610053539276123,273.1588439941406
10.0,440,,,0.00861048698425293,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2209,0.07131791114807129,100.0,0.004767111502587795,1.004778504371643,,,
10.0,444,,,0.008496761322021484,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2229,0.05235576629638672,100.0,0.004269415978342295,1.004278540611267,,,
,448,100.0,0.0035467876587063074,,,,,1.0328623056411743,0.34132158756256104,0.09662186354398727,0.08362241834402084,0.09943445026874542,0.08323421329259872,0.14106732606887817,0.16286589205265045,0.12195237725973129,0.13748428225517273,2241,,,,,0.5738576054573059,5.705937385559082,300.64715576171875
10.0,448,,,0.008626461029052734,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2249,0.0814356803894043,100.0,0.003688303753733635,1.0036951303482056,,,
10.0,452,,,0.008618831634521484,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2269,0.0630030632019043,100.0,0.0031315418891608715,1.0031365156173706,,,
,456,100.0,0.0026463184040039778,,,,,1.033192753791809,0.3444939851760864,0.09700992703437805,0.08394572138786316,0.09975602477788925,0.08352331072092056,0.14199087023735046,0.1642940193414688,0.12251343578100204,0.1384260058403015,2281,,,,,0.5738576054573059,5.800113201141357,330.33697509765625
10.0,456,,,0.008559465408325195,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2289,0.08161354064941406,100.0,0.0027175007853657007,1.0027211904525757,,,
10.0,460,,,0.008572101593017578,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2309,0.0629115104675293,100.0,0.002335206139832735,1.00233793258667,,,
10.0,464,,,0.009405851364135742,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2329,0.06498456001281738,100.0,0.0020141054410487413,1.0020161867141724,,,
,466,100.0,0.0018331247847527266,,,,,1.0335949659347534,0.34845638275146484,0.09731391072273254,0.08435837179422379,0.10011013597249985,0.08393538743257523,0.14309054613113403,0.16604851186275482,0.12319241464138031,0.13958176970481873,2331,,,,,0.6163655519485474,5.938419342041016,379.3348388671875
10.0,468,,,0.00867319107055664,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2349,0.06353545188903809,100.0,0.0017315360018983483,1.0017330646514893,,,
10.0,472,,,0.008611917495727539,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2369,0.06325984001159668,99.59608459472656,0.00909046083688736,1.009131908416748,,,
,476,99.10713958740234,0.026522886008024216,,,,,1.0340604782104492,0.351950079202652,0.09758150577545166,0.08420857787132263,0.10030929744243622,0.08380135148763657,0.14401119947433472,0.1671278327703476,0.12391811609268188,0.14055004715919495,2381,,,,,0.8289054036140442,6.204539775848389,494.9911193847656
10.0,476,,,0.00867152214050293,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2389,0.08199596405029297,99.426025390625,0.01849171705543995,1.018663763999939,,,
10.0,480,,,0.008649587631225586,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2409,0.06316137313842773,99.97874450683594,0.006071004550904036,1.006089448928833,,,
10.0,484,,,0.008625030517578125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2429,0.06314730644226074,100.0,0.002967456355690956,1.002971887588501,,,
,486,100.0,0.002426661318168044,,,,,1.034322738647461,0.3534797430038452,0.09768497198820114,0.08392937481403351,0.10046316683292389,0.08350498974323273,0.1444677710533142,0.16736280918121338,0.12429782003164291,0.1409238576889038,2431,,,,,0.7863974571228027,6.018303394317627,410.88092041015625
10.0,488,,,0.00863194465637207,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2449,0.06304430961608887,100.0,0.0019306943286210299,1.0019325017929077,,,
10.0,492,,,0.008869171142578125,0.0010000000474974513,4704.0,4705.0,,,,,,,,,,,2469,0.06353473663330078,100.0,0.0016154428012669086,1.0016167163848877,,,
